customer_id,first_name,last_name,gender,birth_date,email,city,country,registration_date,loyalty_tier
968,Gregory,Schmitt,M,1988-12-15,zmarsh@yahoo.com,Wilsonton,Heard Island and McDonald Islands,2024-10-30,Gold
969,Laura,Smith,M,1996-05-15,kevin67@james.biz,Aliciaberg,Jersey,2021-12-31,Silver
970,Ashley,Schwartz,F,1975-02-13,lyonsluke@jones.com,Lake Gary,French Southern Territories,2023-02-24,Bronze
971,Thomas,Graves,M,1955-01-31,michael26@williams.com,North Faithland,French Southern Territories,2024-01-14,Gold
972,Daniel,Nelson,F,1983-05-15,ewalters@stone.com,Nelsonmouth,Isle of Man,2024-03-24,Gold
973,Patrick,Barr,F,1968-03-15,rachel75@hotmail.com,Derekmouth,Burkina Faso,2024-03-27,Silver
974,Bryan,Gray,F,1968-08-28,hansonrobert@yahoo.com,Kaylatown,Solomon Islands,2024-12-08,Gold
975,Tyler,Brown,M,1980-05-15,bruceweber@gmail.com,North David,French Polynesia,2021-11-14,Bronze
976,Kevin,Perry,F,1988-01-11,thomaspaul@hotmail.com,New Robert,Italy,2021-03-02,Gold
977,Joann,Hicks,F,1996-12-09,amy38@yahoo.com,North Courtney,New Zealand,2023-10-31,Gold
978,Tyler,Johnson,M,1963-05-01,froth@gmail.com,Lake Ashley,Saudi Arabia,2021-11-08,Silver
979,Shelly,Chang,M,2003-03-30,nlamb@sherman.com,South Victoria,Malawi,2021-03-06,Gold
980,Debra,Edwards,M,1971-06-27,hardingmelissa@yahoo.com,Martinmouth,Turkey,2024-02-27,Silver
981,Adam,Anderson,M,1987-05-16,ricky87@hotmail.com,Angelicaton,Guinea-Bissau,2022-06-14,Silver
982,Harry,Burgess,F,1984-10-10,clarkmichelle@yahoo.com,Delacruzstad,Niue,2022-11-17,Gold
983,Louis,Rice,M,2007-08-22,elliscody@chung.com,North Feliciamouth,Korea,2024-05-28,Bronze
984,Holly,Reid,M,1974-07-16,johnwalker@hotmail.com,Lake Nicolestad,Hungary,2023-08-29,Silver
985,Matthew,Price,M,1979-10-25,obrown@gmail.com,South Stephaniemouth,Kuwait,2023-08-28,Gold
986,Xavier,Williamson,M,1965-01-18,rebeccarose@hotmail.com,Lake Danielleview,Estonia,2022-03-04,Silver
987,Chad,Schneider,F,1976-06-06,thompsonmatthew@gmail.com,South Mary,Maldives,2024-04-06,Bronze
988,George,Walker,M,1985-02-22,lmiller@hotmail.com,Craigchester,Luxembourg,2025-07-14,Bronze
989,Jasmine,Walker,F,1988-05-31,timothybrown@hotmail.com,South Jay,Bangladesh,2023-04-17,Silver
990,Gabriela,Lewis,M,1980-03-09,amywise@salas-jones.com,Briggsmouth,Slovakia (Slovak Republic),2023-09-27,Bronze
991,Christopher,Gonzalez,F,1989-04-09,samanthabeasley@hotmail.com,Lake Tonystad,Svalbard & Jan Mayen Islands,2022-10-09,Gold
992,Jeffrey,Moran,F,1992-12-07,mikecastro@jacobs.com,Lake Christine,Brunei Darussalam,2023-02-21,Gold
993,James,Nguyen,M,1982-09-10,smithshelley@dudley.com,Atkinsontown,Namibia,2022-07-15,Silver
994,Hayley,Burns,F,1972-08-22,briancraig@evans.biz,Perryside,Tanzania,2025-07-29,Bronze
995,Michele,Davis,M,1970-07-25,garciaholly@yahoo.com,Kevinchester,Saudi Arabia,2023-07-02,Gold
996,Robert,Martin,F,1987-12-10,samuel00@smith.com,Davidmouth,Bangladesh,2025-05-11,Gold
997,Kevin,Lang,F,1957-01-10,shawmatthew@hotmail.com,West Kevinmouth,Malaysia,2021-11-19,Gold
998,David,Wall,F,1967-02-22,samuel99@fuller-stone.org,East Kristy,Guatemala,2023-12-23,Silver
999,April,Jackson,M,2002-06-09,timothy57@ingram.com,South Susan,Estonia,2025-09-26,Silver
1000,David,Mckinney,F,1983-02-09,thomaslisa@gmail.com,New Joemouth,Germany,2021-02-07,Gold
