customer_id,first_name,last_name,gender,birth_date,email,phone_number,city,country,registration_date,loyalty_tier,account_status,marketing_opt_in,total_lifetime_value,avg_order_value,orders_count,last_purchase_date,preferred_channel,created_at,updated_at
122,Austin,,M,1961-12-11,mstuart@valenzuela.net,+1-276-244-4225x4181,New Joan,Serbia,2020-11-12,Silver,blocked,True,4455.02,,130,2024-12-08,mobile,2021-01-22 20:00:49,2026-01-16 02:46:38
123,Kelly,Fields,M,1953-04-28,paulharris@gmail.com,(136)812-4347x470,Jenniferborough,Marshall Islands,2024-05-05,Platinum,blocked,False,23756.37,101.21,236,2024-04-08,store,2020-08-16 10:18:21,2025-05-14 11:40:39
124,Gregory,Jackson,F,1953-01-17,dmurillo@yahoo.com,730-548-3838,West Mary,Bosnia and Herzegovina,2023-07-03,Silver,inactive,True,10392.52,393.84,14,2024-11-09,web,2022-12-17 05:46:59,2025-07-31 02:18:29
125,Jennifer,Farley,M,1999-07-09,lopezelizabeth@yahoo.com,285.924.1177,Davidshire,Suriname,2023-03-02,Bronze,blocked,,4421.07,,58,2025-06-20,store,2020-08-13 05:18:39,2025-07-30 02:49:29
126,Keith,King,F,2007-10-17,wendymorales@thompson.com,560.946.2659,Smithstad,Nauru,2021-07-26,Gold,inactive,False,2128.59,71.4,139,2025-05-07,web,2022-11-16 13:31:47,2025-11-25 12:05:51
127,Benjamin,Brown,M,1991-12-17,carol90@gmail.com,664-761-2656x73686,Victoriaside,Iceland,2023-06-27,Platinum,active,,,,219,2025-04-04,web,2022-10-21 00:48:17,2025-12-10 18:04:51
128,Cynthia,Turner,F,1958-08-23,millerjanet@gmail.com,001-464-438-5402x8334,West Taylorshire,Sweden,2020-10-12,Bronze,blocked,True,22853.89,91.36,6,,store,2020-06-11 11:05:21,2025-12-21 22:09:15
129,Mary,Smith,M,1950-03-27,nburton@black-wang.net,417-460-3248x0767,New Peterland,Central African Republic,2021-01-03,Silver,inactive,,,206.3,133,2024-08-20,web,2021-08-14 11:10:36,2025-06-25 01:15:38
130,Brent,Jordan,F,1957-10-17,ywhite@hotmail.com,+1-089-367-5123x88158,Jonesfort,Guinea,2023-05-07,Gold,active,,18225.43,107.31,151,2025-01-20,store,2020-05-30 13:34:22,2026-01-05 15:27:14
131,Anthony,Miller,,1983-08-29,ggilbert@benson-melendez.com,333.868.5863x9436,Danielburgh,Macedonia,2022-11-18,Silver,active,,11049.11,168.4,67,2025-12-19,web,2022-07-12 03:36:49,2025-08-30 21:36:46
132,Jennifer,Lloyd,F,1993-03-02,mcgeerobert@lozano-watkins.com,(257)405-2780x7303,Lake Devonhaven,Monaco,2020-07-04,Platinum,active,False,22544.77,,212,2025-03-03,mobile,2021-09-21 06:34:17,2025-11-21 03:36:28
133,Maria,Lewis,M,1983-04-05,ashleygarcia@brewer-carrillo.com,412.717.4762x40340,North Rosetown,Cambodia,2022-08-13,Silver,inactive,,11741.66,143.27,147,2024-09-28,,2022-07-10 23:49:02,2025-08-09 18:31:19
134,Shelby,Fleming,F,1988-09-02,tuckerjohn@levy.com,,East Jamesville,Vanuatu,2022-07-17,Platinum,blocked,True,23342.33,423.04,14,2025-09-06,mobile,2022-05-16 14:56:23,2025-06-04 08:37:56
135,David,Mayer,M,1963-07-07,jasminemartinez@yahoo.com,973.399.7375x46239,Matthewbury,Cuba,2024-03-12,Silver,active,False,19644.89,140.0,143,2024-07-22,store,2021-01-18 02:06:56,2025-11-07 13:58:12
136,Elijah,Winters,M,1996-02-11,khood@rose-mcclure.com,+1-815-529-5230x0147,Youngville,Colombia,2020-04-04,Platinum,inactive,False,5812.4,192.88,84,2024-07-05,,2021-12-19 01:16:43,2025-08-17 04:05:22
137,Kathleen,Anderson,F,1969-11-18,tmccoy@gmail.com,0531131303,New Michael,Reunion,2020-03-25,Bronze,blocked,True,10489.67,,165,2024-09-12,,2020-09-20 11:06:15,2025-11-22 15:03:20
138,Joshua,Whitaker,,2003-01-19,ylutz@villanueva.com,,Adamsstad,Montenegro,2022-07-22,Gold,active,True,2146.96,159.05,35,2025-05-14,mobile,2021-04-26 04:28:10,2025-04-10 12:57:37
139,Jamie,Reyes,M,1960-03-27,marioanderson@yahoo.com,+1-142-517-0487x06276,Johnsonton,Cote d'Ivoire,2024-04-12,Platinum,inactive,,15790.01,214.55,169,2025-04-24,,2020-04-30 04:56:48,2025-04-27 11:35:00
140,Dennis,Jordan,,1973-03-15,gonzalezamber@walker.com,001-987-596-4344x8899,Tonyborough,Guernsey,2024-09-03,Silver,blocked,,,380.02,19,2024-08-11,,2022-02-08 12:15:17,2025-04-07 18:47:16
141,Deborah,Johnson,,1958-04-09,oleon@yahoo.com,,Elizabethland,Belarus,2023-12-08,Gold,inactive,False,9845.27,55.31,190,,store,2022-01-25 09:07:11,2025-06-24 22:33:19
142,Jared,Perez,F,1992-10-06,lynchkatrina@hotmail.com,216.103.8955x35843,Jessicaside,Lebanon,2025-10-27,Bronze,inactive,True,9790.84,184.14,157,,web,2022-08-29 23:40:24,2025-05-17 19:52:20
143,Donna,Myers,,1951-07-05,poolekaren@yahoo.com,,Lake Rachelbury,Chad,2021-09-10,Bronze,blocked,,24831.61,437.05,137,2024-03-02,store,2020-04-05 05:18:19,2025-08-11 12:12:38
144,Megan,Salinas,M,1961-04-28,buchananarthur@meyer.com,094-531-9173,Stevenshire,Tuvalu,2022-12-03,Bronze,blocked,True,23777.5,,46,2024-08-27,mobile,2021-05-28 11:41:29,2026-01-11 18:42:59
145,Jack,Griffin,,1992-09-29,jonochoa@zamora.com,100.607.9491x7238,Robertport,Lao People's Democratic Republic,2021-06-15,Silver,active,True,17229.79,268.33,93,2024-11-30,web,2021-09-25 20:23:16,2025-03-24 11:12:30
146,Karen,Moreno,M,1964-06-11,steven40@keller-boyd.com,713-530-6051,New Matthewstad,Australia,2020-07-27,Gold,active,True,23219.09,169.3,203,2024-12-01,store,2021-03-10 22:27:54,2025-10-28 08:59:31
147,Zachary,Stevens,M,1989-07-22,craiganthony@yahoo.com,,South Christopherbury,Korea,2024-10-19,Platinum,active,False,14363.19,359.31,150,2024-05-11,web,2020-09-04 04:59:22,2025-11-15 11:55:21
148,Wayne,Richardson,M,1957-12-08,williamherrera@carr.info,926-771-0349x32022,Loristad,Argentina,2021-02-07,Gold,inactive,,15653.7,57.15,238,2024-05-10,mobile,2020-08-31 15:17:46,2025-08-22 11:43:32
149,Curtis,Russell,F,2001-09-21,lisa92@johnson.org,,Sydneybury,Denmark,2022-08-11,Silver,inactive,False,10712.0,172.74,109,2025-07-06,,2021-11-28 08:44:50,2025-09-20 15:58:38
150,Joseph,Stafford,F,2003-04-19,lnguyen@hotmail.com,(997)163-5480x711,East Matthewberg,Guyana,2020-09-13,Gold,active,,21933.66,177.72,117,2025-12-30,web,2021-03-14 14:57:35,2025-10-30 07:00:57
151,Adriana,Murphy,F,1979-05-14,deannaoconnor@russo.com,408.834.9663x6650,Skinnerville,Nicaragua,2020-03-27,Silver,active,True,3248.52,242.03,86,2024-08-16,store,2020-02-20 09:02:31,2026-01-13 17:51:43
152,Brett,Greene,,1967-05-04,fmiles@jackson.org,4734640716,Marquezland,Belarus,2024-03-28,Platinum,blocked,True,11444.88,,160,,store,2023-01-08 03:22:03,2025-08-16 22:03:54
153,Angela,Weaver,,1959-05-11,kyleross@yahoo.com,+1-199-072-2615x98824,Garzaview,Madagascar,2021-11-16,Silver,inactive,True,,,28,2024-03-26,web,2020-08-17 09:52:17,2026-01-15 08:20:11
154,Thomas,Berger,,1997-12-25,uklein@davis-mendoza.biz,669.992.3468,East Sean,United Arab Emirates,2024-12-23,Bronze,active,True,14886.74,,73,,,2022-03-16 23:46:37,2025-10-18 03:57:27
155,Christian,Tran,F,1990-01-08,kylemeza@gmail.com,814-936-1647x53772,North Elizabeth,Netherlands,2025-03-17,Gold,active,,8602.18,,55,2025-10-30,web,2020-08-12 17:35:18,2025-10-07 00:07:58
156,,Rose,F,1956-04-02,bporter@robertson.com,001-756-778-9492x99868,Deleonstad,Myanmar,2021-11-10,Gold,blocked,,5762.65,18.43,151,2024-01-19,web,2020-07-21 16:34:44,2025-10-08 20:48:04
157,Alisha,Lewis,,2002-10-31,dylanweiss@gmail.com,8573333751,Michaelfort,Cambodia,2022-05-29,Gold,active,,18803.83,297.96,95,,store,2022-08-26 12:39:31,2025-08-27 22:02:42
158,Donald,Cohen,,2002-05-10,shouse@green.com,+1-969-173-1926x0960,Parkerchester,Iraq,2021-11-17,Platinum,inactive,True,7635.06,59.44,223,2024-07-11,web,2022-02-03 21:49:45,2025-02-02 09:17:10
159,Jessica,Murillo,F,1972-09-01,,,Campbellhaven,Georgia,2021-06-27,Silver,inactive,,8347.99,35.71,84,2025-06-06,,2020-01-22 11:12:12,2025-04-06 13:59:51
160,Sandra,Payne,M,1964-11-13,,816.957.5082x9043,North Abigail,Saudi Arabia,2021-07-17,Silver,inactive,True,24460.11,,36,2025-03-04,store,2022-11-05 22:43:16,2025-07-12 21:54:42
161,Brian,May,,1954-07-31,kimberlythomas@gmail.com,001-263-669-4771x033,Louisland,Mauritania,2024-01-21,Bronze,active,,17252.92,149.43,93,,mobile,2022-06-29 08:41:34,2025-04-25 00:13:30
162,James,Dickson,,1990-11-23,daniel84@yahoo.com,,Curtisburgh,Czech Republic,2020-04-29,Silver,active,,,330.8,88,2025-03-14,web,2020-11-22 18:34:36,2025-06-26 05:59:58
163,Jennifer,Kim,F,1985-08-02,alex75@king.net,(895)075-1345x930,Lake Garrett,Ecuador,2025-08-26,Gold,inactive,,18919.2,282.76,84,2024-07-05,web,2020-12-10 12:54:49,2025-09-20 20:23:25
164,Kristi,Hart,,1959-02-07,kevingarcia@williams.org,,Walshburgh,Greenland,2021-11-06,Platinum,blocked,,12722.58,57.64,15,2025-03-27,web,2021-06-06 15:28:46,2025-11-03 07:44:44
165,Joseph,Brooks,,1956-05-19,speterson@watkins-may.com,,East Kelli,China,2021-07-15,Bronze,inactive,,11097.25,264.82,152,2025-04-03,store,2022-06-07 10:03:44,2025-01-23 06:43:24
166,Julia,Taylor,F,1971-04-13,joshua85@thomas.com,6121380102,Rebekahstad,Montserrat,2021-12-01,Bronze,inactive,True,9669.8,27.23,9,2025-05-20,web,2020-11-24 17:57:49,2025-03-27 13:07:16
167,Steven,Faulkner,F,1986-11-23,denise26@gmail.com,075.683.3847,New Jamesmouth,Fiji,2020-02-20,Gold,blocked,False,10391.74,,11,2024-09-06,,2021-03-28 10:15:46,2025-07-24 09:02:05
168,Michael,Santos,M,1972-09-08,jacksonjoanna@yahoo.com,916.266.5488,North Jesse,Vanuatu,2021-10-14,Platinum,active,True,,431.67,234,2024-09-25,mobile,2022-10-20 09:06:08,2025-01-21 05:13:44
74,Karen,Shaw,F,1980-03-05,apayne@reed-hodge.com,(878)118-6863x08091,South Valerie,El Salvador,2024-10-21,Silver,blocked,,11407.0,288.69,153,2025-06-17,mobile,2022-12-14 14:55:17,2025-04-23 06:12:54
170,Jason,Jacobs,F,1963-05-15,martin14@hotmail.com,628.761.4718,Shaneberg,Lithuania,2020-07-24,Gold,blocked,False,8398.79,150.74,65,2024-12-04,mobile,2020-10-01 15:41:47,2025-02-02 09:51:46
171,Evan,Williams,M,2007-11-28,omendez@hotmail.com,001-532-031-0789,Philipborough,Sweden,2021-06-02,Gold,blocked,False,19756.01,,67,2024-03-02,,2021-11-27 03:28:37,2025-11-14 01:24:30
172,Sarah,Martinez,M,1981-04-27,brittney47@hotmail.com,+1-998-350-9227,Nguyenfort,Vanuatu,2020-08-07,Bronze,inactive,,11134.72,360.76,183,2024-09-01,web,2021-07-21 08:25:37,2025-09-08 23:39:55
173,Diana,Ayala,,1992-12-13,gsmith@oconnor.com,(288)051-5756x3848,Jeffreytown,Malaysia,2020-03-21,Gold,blocked,,449.14,325.78,177,2024-11-01,store,2020-03-30 11:01:39,2025-08-01 05:01:35
174,Jason,Olsen,F,1959-06-19,jeffreyleonard@hotmail.com,(985)650-5864x5490,Brianchester,Northern Mariana Islands,2022-05-08,Silver,active,True,15303.48,97.4,237,2025-02-28,mobile,2022-06-19 21:21:03,2025-02-02 08:22:55
23,Elizabeth,Ford,F,2006-04-02,bridget12@lane.com,683.403.4086x99998,North Angie,South Georgia and the South Sandwich Islands,2025-09-03,Gold,blocked,True,13900.38,158.05,249,2024-03-28,mobile,2022-03-14 09:45:55,2025-03-18 06:09:50
176,Jason,Jackson,M,1952-11-23,morrisadam@young.com,8877117314,South Paula,Thailand,2024-02-13,Silver,active,True,13385.99,451.3,145,2025-06-01,web,2022-08-14 22:31:07,2025-08-18 02:01:38
177,Sandra,Giles,M,1991-05-18,brandonbrewer@williams-wagner.net,739-246-4155,Nathanmouth,Singapore,2022-11-13,Silver,active,True,12530.32,,169,2025-05-02,mobile,2021-04-20 17:39:31,2025-06-02 01:00:29
178,Rebecca,Hall,F,1967-06-27,tchavez@hotmail.com,978.886.2207,New James,Vanuatu,2023-04-19,Platinum,active,,23301.4,,95,2025-10-20,store,2020-07-19 18:00:16,2025-11-23 23:09:53
179,Jason,Merritt,,1977-06-13,ymurphy@hotmail.com,683.119.6272x890,Mclaughlinview,Niue,2025-04-02,Platinum,blocked,False,6783.44,,12,2025-04-08,,2020-03-11 08:02:22,2025-10-04 18:21:37
180,Christopher,Riley,,1962-06-29,evanskristy@hotmail.com,6413589190,Garciashire,Liechtenstein,2024-04-12,Silver,active,False,4151.57,,3,2025-03-08,store,2020-06-10 04:19:59,2025-11-02 22:13:01
181,Joseph,Oneal,,1958-08-12,amccann@yahoo.com,(448)983-4498,Lake Ericmouth,Malta,2023-11-09,Silver,inactive,True,2246.87,359.87,150,2024-08-13,web,2022-03-14 01:34:38,2025-03-11 23:36:05
182,Thomas,Juarez,M,1993-06-25,tammychase@yahoo.com,(115)846-2857x32553,Jonathanbury,Haiti,2020-09-01,Platinum,blocked,False,16391.8,480.1,18,2024-10-04,store,2020-07-05 16:57:44,2025-12-30 03:37:38
183,Todd,Brown,F,1985-12-02,rkim@hotmail.com,843-490-9447x7103,Lake Pamelaport,Kiribati,2024-02-07,Gold,inactive,True,2398.61,286.19,40,,,2020-12-21 19:44:52,2025-07-31 08:50:25
184,Tiffany,Hamilton,M,1968-12-22,debra09@hotmail.com,5777235495,Caitlinside,Holy See (Vatican City State),2024-11-17,Bronze,active,,,435.12,101,,web,2020-10-03 23:40:44,2026-01-16 05:31:59
185,Perry,Evans,M,1998-09-09,danny88@snow.com,0359147181,Oconnellland,Antarctica (the territory South of 60 deg S),2023-01-15,Gold,inactive,True,9773.65,184.66,241,2024-03-25,web,2021-01-28 08:55:36,2025-09-19 22:54:42
186,Todd,Tyler,M,1950-06-24,wgonzalez@yahoo.com,804.829.7292,Ewingville,Montenegro,2024-09-11,Bronze,active,True,,385.39,46,2024-03-09,,2020-05-09 13:49:05,2026-01-04 07:26:57
187,Earl,Cook,M,1963-01-12,benjamin66@gmail.com,001-592-283-1685x5621,New Julie,Albania,2025-07-10,Platinum,blocked,False,24103.77,231.32,38,2025-01-25,mobile,2021-09-22 23:15:41,2025-06-24 07:24:13
188,Alice,Thomas,,1964-04-18,jessica58@gmail.com,+1-863-564-5807x09350,Perezchester,Norfolk Island,2021-12-25,Gold,active,False,23622.81,412.36,105,2025-12-16,,2020-09-29 05:33:10,2025-05-25 13:28:46
189,Katherine,Blake,F,1989-10-15,logan47@hotmail.com,(747)714-3923,North Juan,Vanuatu,2022-12-04,Platinum,blocked,True,16933.53,421.14,27,2025-02-19,web,2022-10-22 09:36:20,2025-07-21 10:31:36
190,Tracy,Smith,M,1956-01-03,sandrajohnson@johnston.com,001-408-834-0666x61763,Port John,Uganda,2023-05-28,Platinum,inactive,,20047.32,107.0,11,2024-12-19,web,2022-04-09 06:36:36,2025-03-16 16:05:06
191,Melissa,Hernandez,,1957-01-03,jamesturner@anderson.org,643-590-3844x79384,Gregorychester,Afghanistan,2025-01-13,Platinum,inactive,,16562.62,255.69,181,2025-08-14,,2021-07-10 23:15:03,2025-08-18 02:58:22
192,Sandra,Jones,F,1986-11-25,hannahkramer@vega-rodriguez.net,714.752.8319,Joshuabury,Kazakhstan,2024-12-05,Platinum,inactive,,10469.28,,67,2025-12-14,,2021-02-22 07:09:21,2025-02-14 06:26:11
193,Mark,Moore,M,1999-08-21,,,Nicolechester,Ukraine,2022-05-26,Bronze,blocked,True,8667.33,16.64,127,2025-04-14,mobile,2022-06-04 12:33:48,2025-04-26 08:30:36
194,Nicholas,Cunningham,F,1951-10-17,kristen86@yahoo.com,197.150.2169,Kathleenmouth,Papua New Guinea,2025-07-29,Gold,blocked,True,,472.59,94,2024-05-10,store,2020-11-03 04:34:32,2025-12-22 00:42:52
195,Charles,Park,M,1979-08-18,laceynicholson@franklin.info,3984821435,New Cynthiaborough,Japan,2024-10-09,Gold,inactive,,6141.7,142.63,113,2026-01-12,,2020-09-25 02:16:28,2025-09-22 05:47:08
196,Aaron,Martin,M,1998-02-16,dmason@thomas.info,(516)245-5166,Stephensberg,China,2024-11-11,Silver,inactive,True,19552.68,183.18,67,2024-03-02,web,2021-10-12 09:18:23,2026-01-07 08:56:29
197,Megan,Hamilton,,1979-01-07,timothy37@yahoo.com,001-021-656-1030x935,Lewisfurt,Antarctica (the territory South of 60 deg S),2021-10-11,Silver,blocked,,9145.74,123.98,57,2025-03-19,store,2022-02-12 06:13:12,2026-01-10 21:25:58
198,,Thompson,,1994-12-09,ybenson@booth-turner.com,459-311-5303x49834,Michaelberg,Dominican Republic,2020-03-30,Bronze,inactive,False,7630.75,79.07,6,2024-08-11,,2020-03-12 15:52:17,2025-06-01 05:44:20
199,Edward,Miller,M,2007-10-21,sotojessica@evans.net,438-050-5630x15949,Foxhaven,Thailand,2020-11-03,Platinum,blocked,False,23284.1,198.8,47,2024-01-31,web,2022-04-03 03:34:23,2025-04-15 19:28:41
200,Jason,Johnson,M,1955-07-19,martintabitha@russell.com,424.730.9466,Sanchezborough,Zambia,2021-02-02,Bronze,active,,10075.89,,155,2024-12-22,web,2022-10-30 01:44:20,2025-11-15 14:35:28
201,Kelly,Yoder,F,2000-10-15,,814-871-4911,Port Renee,British Virgin Islands,2024-06-27,Silver,active,False,5077.44,75.87,225,2024-09-04,,2020-03-12 07:22:15,2025-06-01 18:18:29
202,Mariah,Martinez,M,1977-12-20,anthonydavis@hensley.com,001-607-661-7512,South Cassandrachester,Georgia,2023-02-24,Gold,inactive,False,13946.47,51.62,43,2024-08-25,mobile,2021-03-20 14:15:02,2026-01-10 03:08:49
203,Laura,Taylor,,1970-08-23,lgarcia@martin.net,530-704-6183x107,Donnaburgh,Thailand,2020-06-21,Silver,blocked,False,20324.26,85.91,119,2024-03-12,store,2020-08-08 18:18:48,2025-11-11 10:32:23
204,Phillip,Duncan,M,1966-09-27,johnlane@yahoo.com,(034)173-6100x9344,New Ryanchester,Madagascar,2021-03-04,Gold,blocked,True,11651.53,,217,2024-07-08,,2021-01-18 10:12:44,2025-06-06 23:00:18
205,Michele,Murphy,M,1958-06-20,jason18@hotmail.com,157-019-5609,Riceland,Poland,2020-08-03,Gold,blocked,False,23029.54,166.26,45,2024-05-01,mobile,2022-10-15 21:10:58,2025-12-17 05:26:02
206,Theresa,Castillo,F,1974-03-07,smithbrett@snyder.net,,Henryton,Tunisia,2024-09-27,Silver,blocked,False,21777.44,,237,2025-01-17,store,2022-03-08 08:10:03,2025-04-08 15:00:48
31,Bobby,Sloan,F,1981-10-13,griffinjoann@carr.com,872.717.0013x41533,West Natasha,Malta,2025-06-14,Bronze,blocked,False,18127.41,,75,,mobile,2022-11-04 19:35:58,2025-10-23 12:56:14
208,Marcus,Mckinney,M,1988-12-08,april93@yahoo.com,001-533-407-9018x7941,Port Lisastad,Cyprus,2025-05-12,Platinum,inactive,True,,314.31,37,2024-10-12,web,2022-11-22 06:18:52,2025-03-09 22:52:16
209,Brandi,Castillo,M,1998-07-29,avargas@yahoo.com,185-051-3085,Lake Matthewberg,Panama,2025-11-09,Bronze,blocked,True,17842.35,48.07,233,2025-06-10,,2020-07-25 02:40:03,2025-07-09 21:09:06
210,Elizabeth,Smith,M,1957-04-10,derekhamilton@yahoo.com,+1-065-891-0120x393,East Kelsey,Gibraltar,2020-09-12,Silver,blocked,False,22868.71,305.35,86,2025-12-18,,2020-10-16 22:05:44,2025-12-18 00:34:08
211,Diane,Doyle,M,1975-09-28,,001-577-786-3726x5488,Cunninghamland,Comoros,2020-10-30,Silver,blocked,True,11897.72,,44,2025-06-03,mobile,2020-03-14 18:32:38,2025-04-14 22:56:55
212,Robert,Alvarado,,1977-08-23,trandaisy@mcdaniel.com,,Lake Trevor,Saint Pierre and Miquelon,2020-07-11,Silver,blocked,False,20572.46,211.22,48,2024-09-18,mobile,2021-08-16 04:17:00,2025-06-29 12:33:03
213,Lori,Lane,M,1990-09-10,davidchurch@hotmail.com,234.074.4946,West Angelaview,Saint Vincent and the Grenadines,2021-11-05,Bronze,active,,21313.77,,33,,,2022-05-03 21:41:30,2025-08-27 06:56:31
214,Timothy,Washington,,1988-04-01,christopher80@vargas.biz,9170520108,Darleneburgh,Mozambique,2021-08-23,Gold,inactive,False,3652.17,101.15,170,2024-08-18,mobile,2022-11-28 04:29:25,2025-07-31 14:32:08
215,Mary,Baker,M,1998-09-12,brianhorton@gmail.com,060.260.9663x65784,East Dianestad,Andorra,2025-05-16,Platinum,blocked,,3702.93,325.65,120,2025-08-06,web,2020-07-08 19:01:43,2025-03-17 00:46:49
216,Lisa,Moore,F,2006-09-11,ahanna@gmail.com,,West Ariel,Uzbekistan,2022-12-01,Gold,blocked,True,17253.05,284.59,141,,,2021-04-12 20:30:06,2025-04-12 11:34:16
217,Megan,Ramirez,,2004-03-08,jwalsh@fisher.net,974-793-1938x7369,South Mike,Slovakia (Slovak Republic),2022-09-30,Bronze,blocked,False,8017.71,404.45,173,,store,2022-04-19 21:12:33,2025-06-16 20:49:11
218,William,Martinez,F,1977-06-13,daniel95@hotmail.com,607-420-2810x6394,West Melissaton,Angola,2022-03-15,Silver,blocked,,247.9,113.5,210,2025-08-05,mobile,2021-07-21 10:48:24,2025-06-20 16:21:14
219,David,Valdez,F,1962-07-03,youngwilliam@yahoo.com,0117125762,East Matthew,San Marino,2024-07-20,Platinum,blocked,,7341.5,,154,2025-05-27,mobile,2020-04-14 09:26:54,2025-10-11 08:24:17
220,Matthew,Morales,F,1952-05-23,krystalbrewer@yahoo.com,439.906.5120x99161,Whitetown,Saint Pierre and Miquelon,2024-01-25,Gold,inactive,True,18036.0,260.55,229,2025-12-05,,2021-10-08 17:00:08,2025-05-29 16:12:00
221,Christopher,Cook,,1993-05-16,tharris@delgado-smith.biz,345.723.4453x7874,Elizabethville,Cayman Islands,2020-07-31,Bronze,inactive,,8367.54,172.29,191,2024-02-20,,2023-01-04 14:50:06,2025-12-26 00:14:29
222,Sheila,Chen,M,1975-12-03,alejandrofarmer@gmail.com,+1-931-147-5075x8718,Timothystad,United States Minor Outlying Islands,2025-11-13,Bronze,inactive,,21422.54,325.66,56,2024-08-19,store,2021-07-14 21:15:56,2025-09-29 10:37:24
223,Kathy,Crawford,M,1968-02-16,traceyreed@lewis.com,564-380-7905,Jenniferchester,Ghana,2020-11-18,Gold,inactive,True,9456.11,140.99,106,2024-09-21,mobile,2022-04-30 23:13:39,2025-04-15 18:23:46
224,Amy,Shields,,1983-04-23,mackenziestone@hotmail.com,(046)121-1728,Carlhaven,Estonia,2025-05-06,Silver,inactive,False,13554.76,119.33,225,,store,2022-07-17 19:41:25,2025-05-06 18:49:03
225,Marcus,Brady,,1970-03-07,veronica58@vargas.biz,383-363-3137x5837,Danieltown,Equatorial Guinea,2021-05-23,Silver,blocked,False,,68.31,171,2024-05-18,store,2022-04-20 06:42:04,2025-09-16 16:06:48
226,James,Perez,F,2007-08-18,csimmons@thompson.com,9339119166,Lewischester,Guyana,2024-04-12,Platinum,blocked,False,,147.87,250,2024-12-01,,2020-10-13 08:21:36,2025-05-11 14:04:01
227,Nancy,Stout,F,1972-04-28,,321-646-9676,Tashatown,Portugal,2021-02-04,Silver,active,True,7909.8,481.29,145,,mobile,2021-07-04 04:05:59,2025-07-23 20:16:07
228,Elizabeth,Cameron,F,1987-11-08,cheryl34@perez.org,9408464632,East Lindsay,Croatia,2020-04-18,Bronze,blocked,True,1566.73,174.96,146,2024-07-27,mobile,2021-03-14 13:50:07,2025-08-10 14:23:30
229,Emily,,,1952-12-21,tuckerandrea@king.com,001-930-397-5748,Johnsonmouth,Pitcairn Islands,2022-04-17,Bronze,active,,23911.03,355.15,226,2024-04-18,mobile,2022-10-21 13:55:36,2025-04-04 23:07:24
230,Andrea,Lee,F,1963-03-28,hfaulkner@gmail.com,576.286.1263x71995,Johnhaven,Timor-Leste,2020-08-24,Platinum,active,,9990.29,485.75,130,,,2021-10-01 16:18:20,2025-06-16 02:20:18
231,Charles,Hoffman,F,1970-06-01,morangregg@hotmail.com,(905)116-8317x75439,Boyershire,Malta,2020-07-14,Gold,active,,12113.48,472.08,226,,mobile,2021-05-09 06:15:41,2025-09-14 01:56:21
232,Kellie,Long,,1979-08-04,joshua05@yahoo.com,(541)215-8202x1834,West Carlshire,Mozambique,2021-05-22,Gold,blocked,,,46.38,195,2024-07-27,mobile,2022-03-31 21:30:13,2025-12-18 06:53:05
233,Michael,Mcdaniel,M,1987-10-10,lancesmith@lee-robertson.com,321.422.0656x4116,South Luisview,Marshall Islands,2021-06-11,Gold,active,,1723.7,231.35,228,2024-08-11,store,2020-03-05 14:02:12,2025-05-25 14:23:38
234,Kristina,Willis,F,1959-01-03,elizabeth13@sanders.com,+1-004-724-2919x9737,Harpershire,Thailand,2025-09-29,Bronze,inactive,,,,203,2024-03-24,mobile,2020-11-10 01:49:24,2025-10-03 03:11:04
235,Amber,Waters,,1986-02-03,mcphersonrobert@hotmail.com,304.847.8928,Lake Jonathan,Botswana,2022-05-11,Gold,active,True,15290.08,434.41,9,2024-02-15,web,2022-04-22 12:27:09,2025-04-06 12:08:10
